ID,connected
19059,0
19060,0
19061,0
19062,0
19063,0
19064,0
19065,1
19066,0
19067,0
19068,0
19069,0
19070,0
19071,0
19072,0
19073,0
19074,0
19075,1
19076,0
19077,0
19078,1
19079,0
19080,0
19081,0
19082,0
19083,1
19084,0
19085,0
19086,0
19087,0
19088,1
19089,0
19090,0
19091,0
19092,1
19093,0
19094,0
19095,0
19096,0
19097,0
19098,0
19099,0
19100,0
19101,0
19102,0
19103,0
19104,1
19105,0
19106,0
19107,1
19108,0
19109,0
19110,1
19111,0
19112,0
19113,0
19114,1
19115,1
19116,0
19117,0
19118,0
19119,0
19120,0
19121,1
19122,0
19123,0
19124,0
19125,0
19126,1
19127,0
19128,0
19129,0
19130,0
19131,0
19132,0
19133,0
19134,0
19135,1
19136,1
19137,0
19138,0
19139,0
19140,0
19141,0
19142,0
19143,0
19144,0
19145,1
19146,0
19147,0
19148,0
19149,0
19150,0
19151,1
19152,1
19153,1
19154,1
19155,0
19156,1
19157,1
19158,0
19159,0
19160,0
19161,0
19162,0
19163,1
19164,1
19165,1
19166,0
19167,0
19168,0
19169,0
19170,0
19171,0
19172,0
19173,1
19174,0
19175,0
19176,0
19177,1
19178,0
19179,0
19180,0
19181,1
19182,1
19183,0
19184,0
19185,1
19186,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,0
19193,0
19194,0
19195,0
19196,0
19197,0
19198,0
19199,0
19200,1
19201,1
19202,1
19203,0
19204,0
19205,0
19206,0
19207,0
19208,0
19209,1
19210,1
19211,0
19212,0
19213,0
19214,0
19215,0
19216,1
19217,1
19218,0
19219,0
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,0
19227,0
19228,0
19229,1
19230,0
19231,0
19232,0
19233,0
19234,0
19235,0
19236,1
19237,0
19238,0
19239,0
19240,0
19241,0
19242,1
19243,0
19244,1
19245,0
19246,0
19247,0
19248,0
19249,1
19250,1
19251,0
19252,0
19253,0
19254,0
19255,0
19256,0
19257,0
19258,1
19259,1
19260,0
19261,0
19262,1
19263,0
19264,0
19265,1
19266,0
19267,0
19268,0
19269,0
19270,1
19271,1
19272,0
19273,0
19274,0
19275,0
19276,1
19277,1
19278,0
19279,1
19280,0
19281,1
19282,0
19283,0
19284,0
19285,0
19286,0
19287,0
19288,1
19289,0
19290,0
19291,1
19292,1
19293,0
19294,1
19295,0
19296,0
19297,0
19298,0
19299,1
19300,1
19301,0
19302,0
19303,0
19304,1
19305,1
19306,0
19307,1
19308,1
19309,1
19310,0
19311,0
19312,0
19313,0
19314,0
19315,0
19316,0
19317,0
19318,0
19319,0
19320,0
19321,0
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,1
19329,0
19330,1
19331,0
19332,0
19333,1
19334,0
19335,0
19336,0
19337,0
19338,0
19339,0
19340,0
19341,0
19342,0
19343,0
19344,0
19345,0
19346,0
19347,0
19348,1
19349,1
19350,1
19351,0
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19358,0
19359,0
19360,0
19361,0
19362,0
19363,0
19364,0
19365,1
19366,0
19367,0
19368,0
19369,0
19370,0
19371,0
19372,0
19373,0
19374,0
19375,1
19376,0
19377,0
19378,0
19379,0
19380,0
19381,0
19382,0
19383,0
19384,0
19385,0
19386,0
19387,0
19388,0
19389,0
19390,0
19391,0
19392,1
19393,0
19394,0
19395,0
19396,0
19397,0
19398,0
19399,0
19400,0
19401,0
19402,1
19403,1
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19410,0
19411,0
19412,1
19413,0
19414,0
19415,0
19416,0
19417,0
19418,0
19419,0
19420,0
19421,1
19422,0
19423,0
19424,0
19425,1
19426,0
19427,1
19428,1
19429,0
19430,0
19431,1
19432,1
19433,1
19434,1
19435,0
19436,0
19437,0
19438,0
19439,0
19440,1
19441,1
19442,0
19443,1
19444,0
19445,0
19446,0
19447,0
19448,0
19449,0
19450,0
19451,0
19452,1
19453,0
19454,0
19455,0
19456,0
19457,0
19458,0
19459,0
19460,0
19461,0
19462,1
19463,1
19464,0
19465,0
19466,0
19467,0
19468,0
19469,0
19470,0
19471,1
19472,1
19473,0
19474,1
19475,0
19476,1
19477,0
19478,0
19479,0
19480,0
19481,1
19482,0
19483,0
19484,1
19485,0
19486,0
19487,0
19488,0
19489,0
19490,1
19491,0
19492,1
19493,1
19494,0
19495,0
19496,0
19497,0
19498,0
19499,0
19500,0
19501,0
19502,0
19503,0
19504,1
19505,0
19506,0
19507,0
19508,1
19509,1
19510,0
19511,1
19512,0
19513,0
19514,0
19515,1
19516,0
19517,0
19518,0
19519,0
19520,1
19521,0
19522,0
19523,0
19524,0
19525,0
19526,1
19527,0
19528,0
19529,0
19530,0
19531,0
19532,1
19533,1
19534,0
19535,0
19536,0
19537,0
19538,0
19539,0
19540,0
19541,0
19542,0
19543,0
19544,1
19545,1
19546,0
19547,0
19548,0
19549,0
19550,1
19551,1
19552,0
19553,0
19554,0
19555,1
19556,1
19557,0
19558,0
19559,0
19560,0
19561,0
19562,0
19563,1
19564,0
19565,0
19566,0
19567,1
19568,1
19569,1
19570,0
19571,0
19572,0
19573,0
19574,0
19575,0
19576,0
19577,0
19578,0
19579,0
19580,0
19581,0
19582,0
19583,0
19584,0
19585,0
19586,0
19587,0
19588,1
19589,0
19590,0
19591,0
19592,0
19593,0
19594,0
19595,0
19596,0
19597,0
19598,0
19599,0
19600,0
19601,0
19602,0
19603,0
19604,0
19605,1
19606,1
19607,1
19608,0
19609,0
19610,0
19611,0
19612,0
19613,1
19614,0
19615,0
19616,0
19617,0
19618,0
19619,0
19620,0
19621,0
19622,0
19623,0
19624,0
19625,0
19626,1
19627,1
19628,0
19629,1
19630,0
19631,0
19632,0
19633,0
19634,0
19635,1
19636,0
19637,0
19638,1
19639,0
19640,0
19641,0
19642,0
19643,1
19644,0
19645,0
19646,1
19647,0
19648,0
19649,1
19650,0
19651,0
19652,0
19653,0
19654,0
19655,0
19656,1
19657,0
19658,0
19659,0
19660,1
19661,0
19662,0
19663,1
19664,1
19665,0
19666,0
19667,0
19668,1
19669,1
19670,0
19671,0
19672,0
19673,0
19674,0
19675,1
19676,1
19677,0
19678,0
19679,1
19680,0
19681,0
19682,0
19683,0
19684,0
19685,1
19686,1
19687,0
19688,0
19689,0
19690,1
19691,1
19692,1
19693,0
19694,0
19695,1
19696,0
19697,1
19698,1
19699,0
19700,0
19701,0
19702,0
19703,0
19704,1
19705,1
19706,1
19707,0
19708,0
19709,0
19710,0
19711,0
19712,0
19713,0
19714,0
19715,0
19716,1
19717,1
19718,0
19719,0
19720,1
19721,0
19722,0
19723,1
19724,0
19725,0
19726,0
19727,0
19728,1
19729,1
19730,0
19731,0
19732,0
19733,0
19734,0
19735,0
19736,1
19737,1
19738,0
19739,0
19740,0
19741,1
19742,0
19743,0
19744,0
19745,1
19746,1
19747,1
19748,0
19749,0
19750,0
19751,0
19752,0
19753,0
19754,0
19755,0
19756,1
19757,0
19758,0
19759,0
19760,0
19761,0
19762,0
19763,1
19764,1
19765,1
19766,1
19767,1
19768,1
19769,0
19770,0
19771,1
19772,0
19773,0
19774,0
19775,0
19776,0
19777,0
19778,0
19779,0
19780,0
19781,1
19782,1
19783,0
19784,0
19785,0
19786,0
19787,0
19788,1
19789,1
19790,0
19791,1
19792,1
19793,0
19794,0
19795,0
19796,0
19797,0
19798,0
19799,0
19800,1
19801,0
19802,0
19803,0
19804,0
19805,0
19806,0
19807,0
19808,0
19809,1
19810,0
19811,0
19812,0
19813,0
19814,1
19815,1
19816,0
19817,1
19818,0
19819,0
19820,0
19821,0
19822,0
19823,0
19824,0
19825,0
19826,0
19827,0
19828,0
19829,0
19830,0
19831,0
19832,0
19833,0
19834,0
19835,0
19836,0
19837,1
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,1
19845,0
19846,0
19847,0
19848,0
19849,0
19850,0
19851,0
19852,0
19853,0
19854,0
19855,0
19856,0
19857,0
19858,0
19859,1
19860,1
19861,1
19862,0
19863,0
19864,0
19865,0
19866,1
19867,0
19868,0
19869,0
19870,0
19871,1
19872,0
19873,0
19874,0
19875,1
19876,1
19877,1
19878,0
19879,0
19880,1
19881,0
19882,0
19883,0
19884,0
19885,0
19886,0
19887,0
19888,0
19889,1
19890,0
19891,0
19892,0
19893,0
19894,0
19895,0
19896,0
19897,0
19898,0
19899,0
19900,0
19901,0
19902,1
19903,1
19904,1
19905,0
19906,0
19907,1
19908,1
19909,0
19910,0
19911,1
19912,0
19913,0
19914,1
19915,0
19916,0
19917,1
19918,1
19919,1
19920,1
19921,0
19922,0
19923,0
19924,1
19925,0
19926,0
19927,0
19928,1
19929,0
19930,0
19931,1
19932,1
19933,1
19934,0
19935,0
19936,0
19937,0
19938,1
19939,1
19940,0
19941,0
19942,1
19943,0
19944,0
19945,1
19946,1
19947,0
19948,0
19949,0
19950,0
19951,0
19952,0
19953,0
19954,0
19955,0
19956,0
19957,0
19958,0
19959,0
19960,0
19961,0
19962,0
19963,0
19964,0
19965,0
19966,1
19967,0
19968,0
19969,0
19970,0
19971,0
19972,0
19973,0
19974,0
19975,0
19976,0
19977,0
19978,0
19979,1
19980,0
19981,0
19982,1
19983,0
19984,0
19985,0
19986,0
19987,0
19988,0
19989,0
19990,0
19991,0
19992,0
19993,1
19994,1
19995,0
19996,1
19997,1
19998,1
19999,0
20000,1
20001,0
20002,0
20003,0
20004,0
20005,0
20006,1
20007,1
20008,1
20009,1
20010,0
20011,0
20012,0
20013,0
20014,0
20015,0
20016,1
20017,0
20018,0
20019,0
20020,0
20021,0
20022,0
20023,0
20024,0
20025,0
20026,1
20027,1
20028,0
20029,1
20030,1
20031,0
20032,1
20033,0
20034,0
20035,0
20036,0
20037,0
20038,0
20039,0
20040,0
20041,1
20042,1
20043,0
20044,0
20045,0
20046,0
20047,1
20048,0
20049,0
20050,1
20051,0
20052,0
20053,0
20054,0
20055,0
20056,1
20057,1
20058,1
20059,0
20060,0
20061,1
20062,0
20063,0
20064,0
20065,0
20066,0
20067,0
20068,0
20069,0
20070,1
20071,1
20072,1
20073,1
20074,1
20075,1
20076,1
20077,0
20078,0
20079,0
20080,0
20081,1
20082,1
20083,0
20084,1
20085,0
20086,0
20087,0
20088,1
20089,0
20090,1
20091,0
20092,1
20093,1
20094,0
20095,0
20096,0
20097,0
20098,0
20099,0
20100,0
20101,0
20102,0
20103,0
20104,0
20105,0
20106,1
20107,0
20108,0
20109,1
20110,1
20111,0
20112,0
20113,0
20114,0
20115,0
20116,0
20117,0
20118,1
20119,0
20120,0
20121,0
20122,0
20123,0
20124,0
20125,1
20126,0
20127,0
20128,0
20129,0
20130,1
20131,0
20132,1
20133,1
20134,1
20135,0
20136,0
20137,0
20138,0
20139,1
20140,1
20141,1
20142,1
20143,0
20144,0
20145,0
20146,1
20147,1
20148,0
20149,0
20150,0
20151,0
20152,0
20153,0
20154,0
20155,1
20156,1
20157,1
20158,0
20159,0
20160,0
20161,0
20162,0
20163,0
20164,0
20165,0
20166,1
20167,0
20168,0
20169,1
20170,0
20171,0
20172,0
20173,1
20174,1
20175,1
20176,0
20177,0
20178,0
20179,0
20180,0
20181,0
20182,0
20183,1
20184,0
20185,1
20186,0
20187,0
20188,0
20189,0
20190,0
20191,0
20192,0
20193,0
20194,0
20195,1
20196,0
20197,1
20198,0
20199,0
20200,0
20201,1
20202,0
20203,0
20204,1
20205,0
20206,1
20207,0
20208,0
20209,0
20210,0
20211,0
20212,0
20213,1
20214,1
20215,1
20216,1
20217,1
20218,0
20219,0
20220,0
20221,0
20222,0
20223,0
20224,0
20225,1
20226,0
20227,1
20228,0
20229,0
20230,0
20231,1
20232,0
20233,0
20234,0
20235,0
20236,1
20237,0
20238,1
20239,0
20240,0
20241,0
20242,0
20243,0
20244,0
20245,0
20246,0
20247,0
20248,0
20249,1
20250,1
20251,0
20252,1
20253,0
20254,0
20255,0
20256,0
20257,0
20258,0
20259,0
20260,0
20261,0
20262,1
20263,0
20264,0
20265,0
20266,1
20267,1
20268,1
20269,0
20270,1
20271,0
20272,0
20273,0
20274,0
20275,1
20276,0
20277,0
20278,1
20279,1
20280,0
20281,0
20282,0
20283,0
20284,0
20285,1
20286,0
20287,1
20288,1
20289,0
20290,1
20291,1
20292,0
20293,1
20294,0
20295,1
20296,0
20297,0
20298,1
20299,1
20300,0
20301,1
20302,0
20303,1
20304,0
20305,0
20306,0
20307,0
20308,1
20309,1
20310,0
20311,0
20312,0
20313,0
20314,1
20315,0
20316,0
20317,0
20318,0
20319,0
20320,0
20321,0
20322,1
20323,1
20324,1
20325,1
20326,0
20327,0
20328,0
20329,0
20330,0
20331,1
20332,1
20333,0
20334,0
20335,1
20336,0
20337,0
20338,1
20339,0
20340,0
20341,0
20342,0
20343,1
20344,0
20345,0
20346,0
20347,0
20348,0
20349,1
20350,0
20351,0
20352,0
20353,0
20354,0
20355,1
20356,1
20357,0
20358,0
20359,0
20360,0
20361,0
20362,0
20363,0
20364,0
20365,0
20366,0
20367,0
20368,0
20369,0
20370,0
20371,0
20372,0
20373,1
20374,1
20375,1
20376,1
20377,1
20378,0
20379,0
20380,0
20381,0
20382,0
20383,0
20384,0
20385,1
20386,0
20387,1
20388,0
20389,0
20390,0
20391,0
20392,0
20393,0
20394,1
20395,0
20396,0
20397,0
20398,1
20399,0
20400,0
20401,0
20402,0
20403,1
20404,1
20405,0
20406,1
20407,0
20408,0
20409,0
20410,1
20411,1
20412,1
20413,0
20414,0
20415,0
20416,0
20417,0
20418,0
20419,1
20420,0
20421,0
20422,1
20423,1
20424,0
20425,1
20426,0
20427,0
20428,0
20429,0
20430,0
20431,0
20432,1
20433,0
20434,0
20435,0
20436,0
20437,0
20438,0
20439,1
20440,0
20441,1
20442,1
20443,0
20444,0
20445,0
20446,0
20447,0
20448,0
20449,0
20450,0
20451,0
20452,0
20453,1
20454,1
20455,1
20456,1
20457,0
20458,0
20459,0
20460,1
20461,0
20462,1
20463,1
20464,0
20465,0
20466,0
20467,0
20468,1
20469,0
20470,0
20471,0
20472,0
20473,0
20474,0
20475,0
20476,0
20477,0
20478,0
20479,0
20480,0
20481,0
20482,1
20483,1
20484,0
20485,0
20486,0
20487,1
20488,0
20489,0
20490,1
20491,1
20492,1
20493,1
20494,1
20495,1
20496,1
20497,1
20498,0
20499,0
20500,0
20501,0
20502,0
20503,0
20504,0
20505,1
20506,1
20507,1
20508,0
20509,0
20510,0
20511,0
20512,0
20513,0
20514,0
20515,1
20516,0
20517,0
20518,0
20519,0
20520,0
20521,0
20522,0
20523,1
20524,0
20525,0
20526,0
20527,1
20528,0
20529,0
20530,0
20531,1
20532,1
20533,0
20534,0
20535,0
20536,0
20537,1
20538,0
20539,1
20540,0
20541,1
20542,1
20543,0
20544,0
20545,0
20546,1
20547,1
20548,1
20549,0
20550,0
20551,0
20552,1
20553,0
20554,0
20555,1
20556,1
20557,1
20558,0
20559,0
20560,0
20561,0
20562,0
20563,0
20564,1
20565,0
20566,0
20567,0
20568,0
20569,0
20570,0
20571,0
20572,1
20573,0
20574,0
20575,1
20576,0
20577,1
20578,0
20579,0
20580,0
20581,0
20582,1
20583,0
20584,0
20585,0
20586,0
20587,0
20588,0
20589,1
20590,1
20591,0
20592,0
20593,0
20594,0
20595,0
20596,0
20597,0
20598,1
20599,0
20600,0
20601,1
20602,0
20603,0
20604,1
20605,1
20606,1
20607,0
20608,0
20609,1
20610,1
20611,1
20612,0
20613,0
20614,0
20615,0
20616,1
20617,0
20618,0
20619,1
20620,0
20621,1
20622,1
20623,1
20624,1
20625,1
20626,0
20627,1
20628,0
20629,0
20630,0
20631,0
20632,0
20633,0
20634,1
20635,1
20636,1
20637,0
20638,0
20639,0
20640,0
20641,0
20642,1
20643,1
20644,0
20645,1
20646,0
20647,0
20648,0
20649,0
20650,0
20651,0
20652,1
20653,1
20654,0
20655,1
20656,1
20657,1
20658,0
20659,0
20660,1
20661,1
20662,0
20663,0
20664,1
20665,1
20666,0
20667,0
20668,0
20669,1
20670,0
20671,0
20672,1
20673,1
20674,0
20675,0
20676,0
20677,0
20678,1
20679,0
20680,0
20681,1
20682,0
20683,1
20684,0
20685,0
20686,0
20687,0
20688,0
20689,1
20690,0
20691,0
20692,0
20693,0
20694,1
20695,1
20696,0
20697,0
20698,0
20699,0
20700,0
20701,0
20702,1
20703,1
20704,0
20705,1
20706,1
20707,1
20708,0
20709,0
20710,0
20711,0
20712,0
20713,0
20714,0
20715,0
20716,1
20717,1
20718,1
20719,1
20720,0
20721,1
20722,1
20723,0
20724,0
20725,0
20726,0
20727,0
20728,1
20729,1
20730,1
20731,1
20732,0
20733,1
20734,0
20735,0
20736,0
20737,0
20738,0
20739,1
20740,0
20741,1
20742,1
20743,0
20744,1
20745,0
20746,0
20747,0
20748,0
20749,1
20750,1
20751,0
20752,0
20753,0
20754,0
20755,0
20756,0
20757,0
20758,1
20759,1
20760,0
20761,0
20762,0
20763,0
20764,0
20765,0
20766,0
20767,0
20768,1
20769,1
20770,0
20771,0
20772,0
20773,0
20774,0
20775,0
20776,0
20777,1
20778,1
20779,1
20780,0
20781,0
20782,0
20783,0
20784,0
20785,0
20786,0
20787,0
20788,1
20789,0
20790,1
20791,1
20792,0
20793,0
20794,0
20795,0
20796,0
20797,0
20798,0
20799,0
20800,1
20801,1
20802,0
20803,0
20804,0
20805,0
20806,0
20807,0
20808,0
20809,0
20810,0
20811,0
20812,0
20813,1
20814,1
20815,0
20816,0
20817,0
20818,1
20819,0
20820,1
20821,0
20822,1
20823,0
20824,0
20825,0
20826,0
20827,1
20828,0
20829,0
20830,0
20831,1
20832,1
20833,0
20834,1
20835,0
20836,1
20837,1
20838,1
20839,1
20840,0
20841,0
20842,0
20843,0
20844,0
20845,0
20846,0
20847,0
20848,0
20849,1
20850,0
20851,1
20852,1
20853,0
20854,0
20855,0
20856,0
20857,0
20858,1
20859,1
20860,1
20861,0
20862,0
20863,1
20864,1
20865,0
20866,0
20867,0
20868,0
20869,0
20870,0
20871,0
20872,1
20873,0
20874,1
20875,0
20876,0
20877,0
20878,0
20879,0
20880,0
20881,0
20882,0
20883,0
20884,0
20885,0
20886,0
20887,0
20888,0
20889,0
20890,0
20891,1
20892,0
20893,0
20894,0
20895,1
20896,0
20897,0
20898,0
20899,0
20900,0
20901,0
20902,1
20903,0
20904,0
20905,0
20906,1
20907,0
20908,0
20909,0
20910,0
20911,0
20912,1
20913,0
20914,0
20915,0
20916,0
20917,0
20918,1
20919,0
20920,0
20921,0
20922,0
20923,0
20924,0
20925,0
20926,0
20927,0
20928,1
20929,0
20930,0
20931,0
20932,0
20933,0
20934,0
20935,0
20936,0
20937,0
20938,0
20939,0
20940,0
20941,0
20942,0
20943,0
20944,1
20945,0
20946,0
20947,0
20948,1
20949,0
20950,1
20951,1
20952,0
20953,0
20954,0
20955,0
20956,0
20957,0
20958,0
20959,0
20960,0
20961,1
20962,0
20963,0
20964,0
20965,0
20966,0
20967,0
20968,0
20969,0
20970,0
20971,0
20972,1
20973,0
20974,1
20975,1
20976,0
20977,0
20978,0
20979,1
20980,0
20981,1
20982,1
20983,1
20984,0
20985,1
20986,1
20987,1
20988,1
20989,1
20990,1
20991,0
20992,1
20993,0
20994,0
20995,0
20996,0
20997,0
20998,0
20999,0
21000,0
21001,0
21002,0
21003,0
21004,0
21005,1
21006,1
21007,0
21008,0
21009,0
21010,1
21011,1
21012,0
21013,0
21014,0
21015,0
21016,0
21017,0
21018,0
21019,1
21020,0
21021,0
21022,0
21023,0
21024,0
21025,0
21026,0
21027,0
21028,0
21029,0
21030,0
21031,0
21032,0
21033,0
21034,0
21035,1
21036,1
21037,0
21038,1
21039,0
21040,1
21041,0
21042,0
21043,0
21044,0
21045,1
21046,0
21047,0
21048,0
21049,1
21050,0
21051,0
21052,0
21053,0
21054,0
21055,1
21056,0
21057,0
21058,1
21059,0
21060,0
21061,0
21062,0
21063,1
21064,0
21065,0
21066,0
21067,0
21068,0
21069,0
21070,0
21071,0
21072,0
21073,0
21074,0
21075,0
21076,1
21077,1
21078,1
21079,1
21080,0
21081,0
21082,0
21083,0
21084,0
21085,0
21086,0
21087,0
21088,1
21089,1
21090,1
21091,0
21092,0
21093,1
21094,0
21095,0
21096,0
21097,0
21098,0
21099,0
21100,0
21101,0
21102,0
21103,0
21104,0
21105,0
21106,1
21107,1
21108,1
21109,0
21110,0
21111,1
21112,0
21113,0
21114,1
21115,0
21116,0
21117,0
21118,1
21119,0
21120,0
21121,0
21122,0
21123,0
21124,0
21125,0
21126,0
21127,1
21128,1
21129,1
21130,0
21131,0
21132,0
21133,0
21134,0
21135,0
21136,0
21137,0
21138,0
21139,0
21140,1
21141,0
21142,1
21143,0
21144,0
21145,0
21146,0
21147,0
21148,0
21149,0
21150,0
21151,0
21152,0
21153,0
21154,0
21155,1
21156,0
21157,0
21158,0
21159,0
21160,0
21161,1
21162,0
21163,0
21164,0
21165,0
21166,0
21167,1
21168,1
21169,0
21170,0
21171,0
21172,0
21173,0
21174,0
21175,1
21176,1
21177,0
21178,0
21179,1
21180,1
21181,1
21182,0
21183,0
21184,0
21185,0
21186,0
21187,0
21188,1
21189,0
21190,1
21191,0
21192,0
21193,0
21194,0
21195,0
21196,0
21197,1
21198,0
21199,1
21200,1
21201,0
21202,0
21203,0
21204,0
21205,0
21206,0
21207,0
21208,0
21209,1
21210,1
21211,0
21212,0
21213,1
21214,0
21215,0
21216,0
21217,1
21218,1
21219,1
21220,1
21221,0
21222,0
21223,1
21224,1
21225,0
21226,1
21227,0
21228,0
21229,0
21230,1
21231,0
21232,0
21233,1
21234,0
21235,1
21236,0
21237,0
21238,0
21239,0
21240,0
21241,1
21242,0
21243,0
21244,0
21245,0
21246,1
21247,0
21248,1
21249,1
21250,1
21251,1
21252,0
21253,0
21254,0
21255,0
21256,0
21257,0
21258,0
21259,0
21260,0
21261,0
21262,0
21263,1
21264,0
21265,1
21266,1
21267,1
21268,0
21269,1
21270,0
21271,0
21272,0
21273,0
21274,0
21275,1
21276,1
21277,1
21278,1
21279,1
21280,1
21281,0
21282,0
21283,1
21284,0
21285,0
21286,0
21287,0
21288,1
21289,1
21290,1
21291,0
21292,0
21293,0
21294,0
21295,1
21296,0
21297,1
21298,0
21299,0
21300,0
21301,1
21302,0
21303,1
21304,0
21305,0
21306,0
21307,0
21308,0
21309,0
21310,0
21311,0
21312,0
21313,0
21314,1
21315,0
21316,0
21317,1
21318,1
21319,1
21320,0
21321,0
21322,0
21323,0
21324,0
21325,0
21326,0
21327,0
21328,0
21329,0
21330,0
21331,0
21332,1
21333,0
21334,1
21335,0
21336,0
21337,1
21338,0
21339,0
21340,1
21341,0
21342,0
21343,0
21344,0
21345,0
21346,1
21347,0
21348,1
21349,0
21350,1
21351,1
21352,0
21353,0
21354,0
21355,1
21356,1
21357,1
21358,1
21359,0
21360,1
21361,1
21362,0
21363,0
21364,0
21365,1
21366,1
21367,0
21368,0
21369,1
21370,0
21371,0
21372,1
21373,0
21374,0
21375,0
21376,1
21377,1
21378,1
21379,0
21380,0
21381,0
21382,1
21383,1
21384,1
21385,0
21386,1
21387,1
21388,0
21389,1
21390,0
21391,0
21392,1
21393,1
21394,0
21395,0
21396,0
21397,0
21398,0
21399,1
21400,1
21401,0
21402,0
21403,0
21404,0
21405,1
21406,1
21407,1
21408,0
21409,0
21410,0
21411,1
21412,1
21413,0
21414,1
21415,1
21416,0
21417,1
21418,1
21419,0
21420,0
21421,0
21422,0
21423,0
21424,0
21425,0
21426,1
21427,1
21428,0
21429,1
21430,0
21431,0
21432,0
21433,0
21434,0
21435,0
21436,0
21437,0
21438,1
21439,0
21440,1
21441,0
21442,1
21443,0
21444,0
21445,0
21446,1
21447,0
21448,0
21449,0
21450,1
21451,0
21452,0
21453,0
21454,1
21455,0
21456,0
21457,0
21458,0
21459,0
21460,0
21461,0
21462,1
21463,0
21464,0
21465,0
21466,0
21467,1
21468,0
21469,1
21470,1
21471,0
21472,1
21473,0
21474,0
21475,0
21476,1
21477,0
21478,0
21479,0
21480,0
21481,1
21482,0
21483,1
21484,0
21485,1
21486,0
21487,0
21488,1
21489,0
21490,0
21491,1
21492,1
21493,0
21494,0
21495,1
21496,1
21497,0
21498,0
21499,1
21500,0
21501,0
21502,0
21503,0
21504,0
21505,0
21506,0
21507,0
21508,0
21509,0
21510,0
21511,0
21512,0
21513,0
21514,0
21515,0
21516,1
21517,1
21518,1
21519,0
21520,0
21521,0
21522,1
21523,0
21524,0
21525,0
21526,0
21527,0
21528,0
21529,0
21530,0
21531,1
21532,0
21533,0
21534,0
21535,0
21536,1
21537,0
21538,0
21539,1
21540,0
21541,0
21542,0
21543,0
21544,0
21545,0
21546,0
21547,0
21548,0
21549,0
21550,0
21551,0
21552,1
21553,0
21554,0
21555,0
21556,1
21557,1
21558,1
21559,0
21560,0
21561,0
21562,0
21563,0
21564,0
21565,0
21566,1
21567,0
21568,0
21569,0
21570,0
21571,0
21572,0
21573,0
21574,0
21575,0
21576,0
21577,0
21578,1
21579,0
21580,0
21581,0
21582,1
21583,1
21584,0
21585,0
21586,0
21587,0
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,0
21595,1
21596,1
21597,0
21598,0
21599,0
21600,0
21601,1
21602,0
21603,0
21604,0
21605,0
21606,1
21607,1
21608,1
21609,0
21610,0
21611,1
21612,0
21613,1
21614,1
21615,1
21616,0
21617,0
21618,0
21619,0
21620,0
21621,0
21622,0
21623,1
21624,0
21625,0
21626,0
21627,1
21628,0
21629,0
21630,0
21631,0
21632,1
21633,0
21634,0
21635,0
21636,0
21637,0
21638,0
21639,1
21640,1
21641,0
21642,0
21643,0
21644,0
21645,0
21646,0
21647,0
21648,0
21649,0
21650,1
21651,0
21652,0
21653,0
21654,0
21655,0
21656,1
21657,1
21658,0
21659,0
21660,1
21661,1
21662,0
21663,1
21664,0
21665,0
21666,0
21667,0
21668,0
21669,0
21670,0
21671,0
21672,0
21673,0
21674,0
21675,0
21676,0
21677,0
21678,0
21679,0
21680,1
21681,0
21682,0
21683,0
21684,1
21685,0
21686,0
21687,0
21688,0
21689,0
21690,0
21691,0
21692,0
21693,0
21694,0
21695,0
21696,0
21697,0
21698,0
21699,0
21700,0
21701,0
21702,0
21703,0
21704,0
21705,0
21706,0
21707,0
21708,0
21709,0
21710,0
21711,0
21712,0
21713,0
21714,0
21715,0
21716,0
21717,0
21718,0
21719,1
21720,1
21721,0
21722,0
21723,0
21724,0
21725,0
21726,0
21727,0
21728,1
21729,1
21730,0
21731,1
21732,1
21733,0
21734,0
21735,0
21736,0
21737,0
21738,0
21739,0
21740,0
21741,0
21742,0
21743,1
21744,0
21745,0
21746,0
21747,1
21748,1
21749,0
21750,0
21751,1
21752,0
21753,1
21754,1
21755,0
21756,0
21757,0
21758,0
21759,0
21760,0
21761,0
21762,0
21763,0
21764,0
21765,0
21766,1
21767,0
21768,0
21769,0
21770,0
21771,0
21772,0
21773,0
21774,0
21775,0
21776,0
21777,0
21778,1
21779,0
21780,1
21781,1
21782,1
21783,1
21784,0
21785,1
21786,0
21787,1
21788,1
21789,1
21790,0
21791,0
21792,0
21793,1
21794,1
21795,1
21796,0
21797,0
21798,0
21799,0
21800,0
21801,0
21802,0
21803,0
21804,0
21805,0
21806,0
21807,0
21808,0
21809,0
21810,0
21811,0
21812,0
21813,0
21814,0
21815,1
21816,0
21817,0
21818,0
21819,0
21820,1
21821,0
21822,1
21823,1
21824,0
21825,0
21826,0
21827,0
21828,0
21829,0
21830,0
21831,0
21832,0
21833,0
21834,0
21835,1
21836,0
21837,1
21838,1
21839,1
21840,0
21841,0
21842,0
21843,1
21844,1
21845,1
21846,0
21847,0
21848,0
21849,0
21850,0
21851,1
21852,0
21853,0
21854,0
21855,1
21856,1
